rec0_mean,rec1_mean,rec2_mean,rec1ALL_mean,fpr,tpr,optimal_threshold,auc_score,specificity,sensitivity,precision,macro_precision,macro_recall,macro_f1,accuracy,misclassification,accuracy_metal,accuracy_hollow,sensitivity_metal,sensitivity_hollow
12.978682,145.17526,26.664349,85.9198,"[0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.01612903 0.01612903
 0.01612903 0.01612903 0.01612903 0.01612903 0.01612903 0.01612903
 0.01612903 0.01612903 0.01612903 0.01612903 0.01612903 0.01612903
 0.01612903 0.01612903 0.01612903 0.01612903 0.01612903 0.01612903
 0.01612903 0.01612903 0.01612903 0.01612903 0.01612903 0.01612903
 0.01612903 0.01612903 0.01612903 0.01612903 0.01612903 0.01612903
 0.01612903 0.01612903 0.01612903 0.01612903 0.01612903 0.01612903
 0.01612903 0.01612903 0.01612903 0.01612903 0.01612903 0.01612903
 0.01612903 0.01612903 0.01612903 0.01612903 0.01612903 0.01612903
 0.01612903 0.01612903 0.01612903 0.01612903 0.01612903 0.01612903
 0.01612903 0.01612903 0.01612903 0.01612903 0.01612903 0.01612903
 0.01612903 0.01612903 0.01612903 0.01612903 0.01612903 0.01612903
 0.01612903 0.01612903 0.01612903 0.01612903 0.01612903 0.01612903
 0.01612903 0.01612903 0.01612903 0.01612903 0.01612903 0.01612903
 0.01612903 0.01612903 0.01612903 0.01612903 0.01612903 0.01612903
 0.01612903 0.01612903 0.01612903 0.01612903 0.01612903 0.01612903
 0.01612903 0.01612903 0.01612903 0.01612903 0.01612903 0.01612903
 0.01612903 0.01612903 0.01612903 0.01612903 0.01612903 0.01612903
 0.01612903 0.01612903 0.01612903 0.01612903 0.01612903 0.01612903
 0.01612903 0.03225806 0.03225806 0.03225806 0.03225806 0.03225806
 0.03225806 0.03225806 0.0483871  0.0483871  0.0483871  0.0483871
 0.0483871  0.0483871  0.0483871  0.06451613 0.06451613 0.08064516
 0.08064516 0.08064516 0.08064516 0.08064516 0.08064516 0.08064516
 0.08064516 0.08064516 0.08064516 0.08064516 0.08064516 0.08064516
 0.08064516 0.08064516 0.08064516 0.08064516 0.08064516 0.08064516
 0.08064516 0.08064516 0.08064516 0.08064516 0.08064516 0.08064516
 0.08064516 0.08064516 0.08064516 0.08064516 0.08064516 0.08064516
 0.08064516 0.08064516 0.09677419 0.09677419 0.09677419 0.09677419
 0.09677419 0.09677419 0.09677419 0.09677419 0.09677419 0.09677419
 0.09677419 0.09677419 0.09677419 0.09677419 0.09677419 0.09677419
 0.09677419 0.09677419 0.09677419 0.11290323 0.11290323 0.11290323
 0.11290323 0.11290323 0.11290323 0.11290323 0.11290323 0.11290323
 0.11290323 0.11290323 0.11290323 0.11290323 0.11290323 0.11290323
 0.11290323 0.11290323 0.12903226 0.12903226 0.12903226 0.12903226
 0.14516129 0.14516129 0.14516129 0.14516129 0.14516129 0.14516129
 0.14516129 0.14516129 0.14516129 0.14516129 0.14516129 0.14516129
 0.14516129 0.14516129 0.14516129 0.14516129 0.14516129 0.16129032
 0.16129032 0.16129032 0.16129032 0.16129032 0.16129032 0.16129032
 0.16129032 0.16129032 0.16129032 0.16129032 0.16129032 0.16129032
 0.17741935 0.17741935 0.17741935 0.17741935 0.17741935 0.17741935
 0.17741935 0.17741935 0.17741935 0.17741935 0.17741935 0.17741935
 0.17741935 0.17741935 0.17741935 0.17741935 0.17741935 0.17741935
 0.17741935 0.17741935 0.17741935 0.17741935 0.17741935 0.17741935
 0.19354839 0.19354839 0.19354839 0.19354839 0.19354839 0.19354839
 0.19354839 0.20967742 0.20967742 0.20967742 0.22580645 0.22580645
 0.24193548 0.25806452 0.25806452 0.27419355 0.27419355 0.27419355
 0.27419355 0.27419355 0.27419355 0.27419355 0.27419355 0.27419355
 0.27419355 0.27419355 0.27419355 0.27419355 0.27419355 0.29032258
 0.29032258 0.30645161 0.30645161 0.32258065 0.32258065 0.32258065
 0.32258065 0.32258065 0.32258065 0.32258065 0.32258065 0.32258065
 0.32258065 0.32258065 0.32258065 0.33870968 0.33870968 0.33870968
 0.35483871 0.37096774 0.37096774 0.37096774 0.38709677 0.38709677
 0.40322581 0.40322581 0.41935484 0.43548387 0.43548387 0.43548387
 0.4516129  0.4516129  0.4516129  0.46774194 0.46774194 0.48387097
 0.48387097 0.48387097 0.48387097 0.48387097 0.48387097 0.48387097
 0.48387097 0.5        0.51612903 0.53225806 0.53225806 0.5483871
 0.56451613 0.58064516 0.59677419 0.61290323 0.61290323 0.61290323
 0.61290323 0.61290323 0.61290323 0.62903226 0.64516129 0.66129032
 0.67741935 0.69354839 0.69354839 0.69354839 0.70967742 0.70967742
 0.72580645 0.74193548 0.75806452 0.77419355 0.79032258 0.80645161
 0.82258065 0.83870968 0.85483871 0.85483871 0.87096774 0.88709677
 0.90322581 0.91935484 0.93548387 0.9516129  0.9516129  0.96774194
 0.96774194 0.98387097 1.        ]","[0.         0.00179211 0.00358423 0.00537634 0.00716846 0.00896057
 0.01075269 0.0125448  0.01433692 0.01612903 0.01792115 0.01971326
 0.02150538 0.02329749 0.02508961 0.02688172 0.02867384 0.03046595
 0.03225806 0.03405018 0.03584229 0.03763441 0.03942652 0.04121864
 0.04301075 0.04480287 0.04659498 0.0483871  0.05017921 0.05197133
 0.05376344 0.05555556 0.05734767 0.05913978 0.0609319  0.06272401
 0.06451613 0.06630824 0.06810036 0.06989247 0.07168459 0.0734767
 0.07526882 0.07706093 0.07885305 0.08064516 0.08243728 0.08422939
 0.08602151 0.08781362 0.08960573 0.09139785 0.09318996 0.09498208
 0.09677419 0.09856631 0.10035842 0.10215054 0.10394265 0.10573477
 0.10752688 0.109319   0.11111111 0.11290323 0.11469534 0.11648746
 0.11827957 0.12007168 0.1218638  0.12365591 0.12544803 0.12724014
 0.12903226 0.13082437 0.13261649 0.1344086  0.13620072 0.13799283
 0.13978495 0.14157706 0.14336918 0.14516129 0.14695341 0.14874552
 0.15053763 0.15232975 0.15412186 0.15591398 0.15770609 0.15949821
 0.16129032 0.16308244 0.16487455 0.16666667 0.16845878 0.1702509
 0.17204301 0.17383513 0.17562724 0.17741935 0.17921147 0.18100358
 0.1827957  0.18458781 0.18637993 0.18817204 0.18996416 0.19175627
 0.19354839 0.1953405  0.19713262 0.19892473 0.20071685 0.20250896
 0.20430108 0.20609319 0.2078853  0.20967742 0.21146953 0.21326165
 0.21505376 0.21684588 0.21863799 0.22043011 0.22222222 0.22401434
 0.22580645 0.22759857 0.22939068 0.2311828  0.23297491 0.23476703
 0.23655914 0.23835125 0.24014337 0.24193548 0.2437276  0.24551971
 0.24731183 0.24910394 0.25089606 0.25268817 0.25448029 0.2562724
 0.25806452 0.25985663 0.26164875 0.26344086 0.26523297 0.26702509
 0.2688172  0.27060932 0.27240143 0.27419355 0.27598566 0.27777778
 0.27956989 0.28136201 0.28315412 0.28494624 0.28673835 0.28853047
 0.29032258 0.2921147  0.29390681 0.29569892 0.29749104 0.29928315
 0.30107527 0.30286738 0.3046595  0.30645161 0.30824373 0.31003584
 0.31182796 0.31362007 0.31541219 0.3172043  0.31899642 0.32078853
 0.32258065 0.32437276 0.32616487 0.32795699 0.3297491  0.33154122
 0.33333333 0.33512545 0.33691756 0.33870968 0.34050179 0.34229391
 0.34408602 0.34587814 0.34767025 0.34946237 0.35125448 0.35304659
 0.35483871 0.35663082 0.35842294 0.36021505 0.36200717 0.36379928
 0.3655914  0.36738351 0.36917563 0.37096774 0.37275986 0.37455197
 0.37634409 0.3781362  0.37992832 0.38172043 0.38351254 0.38530466
 0.38709677 0.38888889 0.390681   0.39247312 0.39426523 0.39605735
 0.39784946 0.39964158 0.40143369 0.40322581 0.40501792 0.40681004
 0.40860215 0.41039427 0.41218638 0.41397849 0.41577061 0.41756272
 0.41935484 0.42114695 0.42293907 0.42473118 0.4265233  0.42831541
 0.43010753 0.43189964 0.43369176 0.43548387 0.43727599 0.4390681
 0.44086022 0.44265233 0.44444444 0.44623656 0.44623656 0.44802867
 0.44982079 0.4516129  0.45340502 0.45519713 0.45698925 0.45878136
 0.46057348 0.46236559 0.46415771 0.46594982 0.46774194 0.46953405
 0.47132616 0.47311828 0.47491039 0.47670251 0.47849462 0.48028674
 0.48207885 0.48387097 0.48566308 0.4874552  0.48924731 0.49103943
 0.49283154 0.49462366 0.49641577 0.49820789 0.5        0.50179211
 0.50358423 0.50537634 0.50716846 0.50896057 0.51075269 0.5125448
 0.51433692 0.51612903 0.51792115 0.51971326 0.52150538 0.52329749
 0.52508961 0.52688172 0.52867384 0.53046595 0.53225806 0.53405018
 0.53584229 0.53763441 0.53942652 0.54121864 0.54301075 0.54480287
 0.54659498 0.5483871  0.55017921 0.55197133 0.55376344 0.55555556
 0.55734767 0.55913978 0.5609319  0.56272401 0.56451613 0.56630824
 0.56810036 0.56989247 0.57168459 0.5734767  0.57526882 0.57706093
 0.57885305 0.58064516 0.58243728 0.58422939 0.58602151 0.58781362
 0.58960573 0.59139785 0.59318996 0.59498208 0.59677419 0.59856631
 0.60035842 0.60215054 0.60394265 0.60573477 0.60752688 0.609319
 0.61111111 0.61290323 0.61469534 0.61648746 0.61827957 0.62007168
 0.6218638  0.62365591 0.62544803 0.62724014 0.62903226 0.63082437
 0.63261649 0.6344086  0.63620072 0.63799283 0.63978495 0.64157706
 0.64336918 0.64336918 0.64516129 0.64695341 0.64874552 0.65053763
 0.65232975 0.65412186 0.65412186 0.65591398 0.65770609 0.65949821
 0.66129032 0.66308244 0.66487455 0.66487455 0.66666667 0.66666667
 0.66845878 0.6702509  0.67204301 0.67383513 0.67562724 0.67741935
 0.67921147 0.68100358 0.6827957  0.68458781 0.68637993 0.68817204
 0.68996416 0.69175627 0.69354839 0.6953405  0.69713262 0.69892473
 0.70071685 0.70250896 0.70430108 0.70609319 0.7078853  0.70967742
 0.71146953 0.71326165 0.71505376 0.71684588 0.71863799 0.72043011
 0.72222222 0.72401434 0.72401434 0.72580645 0.72759857 0.72939068
 0.7311828  0.73297491 0.73476703 0.73655914 0.73835125 0.74014337
 0.74193548 0.7437276  0.74551971 0.74731183 0.74910394 0.75089606
 0.75268817 0.75448029 0.7562724  0.7562724  0.75806452 0.75985663
 0.76164875 0.76344086 0.76523297 0.76702509 0.7688172  0.77060932
 0.77240143 0.77419355 0.77598566 0.77777778 0.77956989 0.78136201
 0.78315412 0.78494624 0.78494624 0.78673835 0.78853047 0.79032258
 0.79032258 0.7921147  0.79390681 0.79569892 0.79749104 0.79928315
 0.80107527 0.80286738 0.8046595  0.80645161 0.80824373 0.81003584
 0.81182796 0.81362007 0.81541219 0.8172043  0.81899642 0.81899642
 0.82078853 0.82258065 0.82437276 0.82616487 0.82795699 0.8297491
 0.83154122 0.83333333 0.83512545 0.83691756 0.83870968 0.84050179
 0.84050179 0.84229391 0.84408602 0.84587814 0.84767025 0.84946237
 0.85125448 0.85304659 0.85483871 0.85663082 0.85842294 0.86021505
 0.86200717 0.86379928 0.8655914  0.86738351 0.86917563 0.87096774
 0.87275986 0.87455197 0.87634409 0.8781362  0.87992832 0.88172043
 0.88172043 0.88351254 0.88530466 0.88709677 0.88888889 0.890681
 0.89247312 0.89247312 0.89426523 0.89605735 0.89605735 0.89784946
 0.89784946 0.89784946 0.89964158 0.89964158 0.90143369 0.90322581
 0.90501792 0.90681004 0.90860215 0.91039427 0.91218638 0.91397849
 0.91577061 0.91756272 0.91935484 0.92114695 0.92293907 0.92293907
 0.92473118 0.92473118 0.9265233  0.9265233  0.92831541 0.93010753
 0.93189964 0.93369176 0.93548387 0.93727599 0.9390681  0.94086022
 0.94265233 0.94444444 0.94623656 0.94623656 0.94802867 0.94982079
 0.94982079 0.94982079 0.9516129  0.95340502 0.95340502 0.95519713
 0.95519713 0.95698925 0.95698925 0.95698925 0.95878136 0.96057348
 0.96057348 0.96236559 0.96415771 0.96415771 0.96594982 0.96594982
 0.96774194 0.96953405 0.97132616 0.97311828 0.97491039 0.97670251
 0.97849462 0.97849462 0.97849462 0.97849462 0.98028674 0.98028674
 0.98028674 0.98028674 0.98028674 0.98028674 0.98207885 0.98387097
 0.98566308 0.9874552  0.98924731 0.98924731 0.98924731 0.98924731
 0.98924731 0.98924731 0.99103943 0.99283154 0.99283154 0.99462366
 0.99462366 0.99462366 0.99462366 0.99462366 0.99462366 0.99462366
 0.99462366 0.99462366 0.99462366 0.99641577 0.99641577 0.99641577
 0.99641577 0.99641577 0.99641577 0.99641577 0.99820789 0.99820789
 1.         1.         1.        ]",15.573614,0.9224765868886576,0.8225806451612904,0.8817204301075269,0.9781312127236581,0.707014324310547,0.8521505376344086,0.7486296789684024,0.8758064516129033,0.12419354838709677,0.9354838709677419,0.9259259259259259,0.9605734767025089,0.8028673835125448
