rec0_mean,rec1_mean,rec2_mean,rec1ALL_mean,fpr,tpr,optimal_threshold,auc_score,specificity,sensitivity,precision,macro_precision,macro_recall,macro_f1,accuracy,misclassification
9.286855,29.948505,11.571851,20.76018,"[0.         0.         0.         0.         0.         0.
 0.03333333 0.03333333 0.03333333 0.03333333 0.03333333 0.03333333
 0.03333333 0.03333333 0.03333333 0.03333333 0.03333333 0.03333333
 0.03333333 0.03333333 0.03333333 0.03333333 0.03333333 0.03333333
 0.03333333 0.03333333 0.03333333 0.03333333 0.03333333 0.03333333
 0.03333333 0.03333333 0.03333333 0.03333333 0.03333333 0.03333333
 0.03333333 0.03333333 0.03333333 0.03333333 0.03333333 0.03333333
 0.03333333 0.03333333 0.03333333 0.03333333 0.03333333 0.03333333
 0.03333333 0.03333333 0.03333333 0.03333333 0.03333333 0.03333333
 0.03333333 0.03333333 0.03333333 0.03333333 0.03333333 0.03333333
 0.03333333 0.03333333 0.03333333 0.03333333 0.03333333 0.03333333
 0.03333333 0.03333333 0.03333333 0.03333333 0.03333333 0.03333333
 0.03333333 0.03333333 0.03333333 0.03333333 0.03333333 0.03333333
 0.03333333 0.03333333 0.03333333 0.03333333 0.03333333 0.03333333
 0.03333333 0.03333333 0.03333333 0.03333333 0.03333333 0.03333333
 0.03333333 0.03333333 0.03333333 0.03333333 0.03333333 0.03333333
 0.03333333 0.03333333 0.03333333 0.03333333 0.03333333 0.03333333
 0.03333333 0.03333333 0.06666667 0.06666667 0.06666667 0.06666667
 0.06666667 0.06666667 0.06666667 0.06666667 0.06666667 0.06666667
 0.06666667 0.06666667 0.06666667 0.06666667 0.06666667 0.06666667
 0.06666667 0.06666667 0.06666667 0.06666667 0.06666667 0.06666667
 0.06666667 0.06666667 0.06666667 0.06666667 0.06666667 0.06666667
 0.06666667 0.06666667 0.06666667 0.06666667 0.06666667 0.06666667
 0.06666667 0.06666667 0.06666667 0.06666667 0.06666667 0.06666667
 0.06666667 0.06666667 0.06666667 0.06666667 0.06666667 0.06666667
 0.06666667 0.06666667 0.06666667 0.06666667 0.06666667 0.06666667
 0.06666667 0.06666667 0.06666667 0.06666667 0.06666667 0.06666667
 0.06666667 0.06666667 0.06666667 0.06666667 0.06666667 0.06666667
 0.06666667 0.06666667 0.06666667 0.06666667 0.06666667 0.06666667
 0.06666667 0.06666667 0.06666667 0.06666667 0.06666667 0.06666667
 0.06666667 0.06666667 0.06666667 0.06666667 0.06666667 0.06666667
 0.06666667 0.06666667 0.06666667 0.06666667 0.06666667 0.06666667
 0.06666667 0.06666667 0.06666667 0.06666667 0.06666667 0.06666667
 0.06666667 0.06666667 0.06666667 0.06666667 0.06666667 0.06666667
 0.06666667 0.06666667 0.06666667 0.06666667 0.06666667 0.06666667
 0.06666667 0.06666667 0.06666667 0.06666667 0.06666667 0.06666667
 0.06666667 0.06666667 0.06666667 0.06666667 0.06666667 0.06666667
 0.06666667 0.06666667 0.06666667 0.06666667 0.06666667 0.06666667
 0.06666667 0.06666667 0.06666667 0.06666667 0.06666667 0.06666667
 0.06666667 0.06666667 0.06666667 0.06666667 0.06666667 0.06666667
 0.06666667 0.06666667 0.06666667 0.06666667 0.06666667 0.06666667
 0.06666667 0.06666667 0.06666667 0.06666667 0.06666667 0.06666667
 0.06666667 0.06666667 0.06666667 0.06666667 0.06666667 0.06666667
 0.06666667 0.06666667 0.06666667 0.06666667 0.06666667 0.06666667
 0.06666667 0.06666667 0.06666667 0.06666667 0.06666667 0.06666667
 0.06666667 0.06666667 0.06666667 0.06666667 0.06666667 0.06666667
 0.06666667 0.06666667 0.06666667 0.06666667 0.06666667 0.06666667
 0.06666667 0.06666667 0.06666667 0.06666667 0.06666667 0.06666667
 0.06666667 0.06666667 0.06666667 0.06666667 0.06666667 0.06666667
 0.06666667 0.06666667 0.06666667 0.06666667 0.06666667 0.06666667
 0.06666667 0.06666667 0.06666667 0.06666667 0.06666667 0.06666667
 0.06666667 0.06666667 0.06666667 0.06666667 0.06666667 0.06666667
 0.06666667 0.06666667 0.06666667 0.1        0.1        0.1
 0.1        0.1        0.1        0.1        0.1        0.1
 0.1        0.1        0.1        0.1        0.1        0.1
 0.1        0.1        0.1        0.1        0.1        0.1
 0.1        0.1        0.1        0.1        0.1        0.1
 0.1        0.1        0.1        0.1        0.1        0.1
 0.1        0.1        0.1        0.1        0.1        0.1
 0.1        0.1        0.1        0.1        0.1        0.1
 0.1        0.1        0.1        0.1        0.1        0.1
 0.1        0.1        0.1        0.1        0.1        0.1
 0.1        0.1        0.1        0.1        0.1        0.1
 0.1        0.1        0.1        0.1        0.1        0.1
 0.1        0.1        0.1        0.1        0.1        0.1
 0.1        0.1        0.1        0.1        0.1        0.1
 0.1        0.1        0.1        0.1        0.1        0.1
 0.1        0.1        0.1        0.1        0.1        0.1
 0.1        0.1        0.1        0.1        0.1        0.1
 0.1        0.1        0.1        0.1        0.1        0.1
 0.1        0.1        0.1        0.1        0.1        0.1
 0.1        0.1        0.1        0.1        0.1        0.1
 0.1        0.1        0.1        0.1        0.1        0.1
 0.1        0.1        0.1        0.1        0.1        0.1
 0.1        0.1        0.1        0.1        0.1        0.1
 0.1        0.1        0.1        0.1        0.1        0.1
 0.1        0.1        0.1        0.1        0.1        0.1
 0.1        0.1        0.1        0.1        0.1        0.1
 0.1        0.1        0.1        0.1        0.1        0.1
 0.1        0.1        0.1        0.1        0.1        0.1
 0.1        0.1        0.1        0.1        0.1        0.13333333
 0.13333333 0.13333333 0.13333333 0.13333333 0.13333333 0.13333333
 0.13333333 0.13333333 0.13333333 0.16666667 0.16666667 0.16666667
 0.16666667 0.16666667 0.16666667 0.16666667 0.16666667 0.16666667
 0.16666667 0.16666667 0.2        0.2        0.23333333 0.23333333
 0.23333333 0.23333333 0.23333333 0.23333333 0.23333333 0.23333333
 0.26666667 0.26666667 0.26666667 0.3        0.3        0.3
 0.3        0.3        0.3        0.3        0.33333333 0.33333333
 0.33333333 0.33333333 0.33333333 0.33333333 0.36666667 0.36666667
 0.36666667 0.36666667 0.36666667 0.36666667 0.36666667 0.36666667
 0.36666667 0.36666667 0.36666667 0.36666667 0.36666667 0.36666667
 0.36666667 0.36666667 0.36666667 0.36666667 0.36666667 0.36666667
 0.36666667 0.36666667 0.36666667 0.36666667 0.36666667 0.36666667
 0.36666667 0.36666667 0.4        0.4        0.4        0.43333333
 0.43333333 0.43333333 0.46666667 0.46666667 0.46666667 0.5
 0.5        0.5        0.5        0.53333333 0.53333333 0.56666667
 0.56666667 0.56666667 0.6        0.63333333 0.63333333 0.63333333
 0.63333333 0.66666667 0.66666667 0.7        0.7        0.73333333
 0.76666667 0.8        0.83333333 0.83333333 0.83333333 0.86666667
 0.86666667 0.86666667 0.9        0.93333333 0.93333333 0.96666667
 1.        ]","[0.         0.00175439 0.00350877 0.00526316 0.00701754 0.00877193
 0.00877193 0.01052632 0.0122807  0.01403509 0.01578947 0.01754386
 0.01929825 0.02105263 0.02280702 0.0245614  0.02631579 0.02807018
 0.02982456 0.03157895 0.03333333 0.03508772 0.03684211 0.03859649
 0.04035088 0.04210526 0.04385965 0.04561404 0.04736842 0.04912281
 0.05087719 0.05263158 0.05438596 0.05614035 0.05789474 0.05964912
 0.06140351 0.06315789 0.06491228 0.06666667 0.06842105 0.07017544
 0.07192982 0.07368421 0.0754386  0.07719298 0.07894737 0.08070175
 0.08245614 0.08421053 0.08596491 0.0877193  0.08947368 0.09122807
 0.09298246 0.09473684 0.09649123 0.09824561 0.1        0.10175439
 0.10350877 0.10526316 0.10701754 0.10877193 0.11052632 0.1122807
 0.11403509 0.11578947 0.11754386 0.11929825 0.12105263 0.12280702
 0.1245614  0.12631579 0.12807018 0.12982456 0.13157895 0.13333333
 0.13508772 0.13684211 0.13859649 0.14035088 0.14210526 0.14385965
 0.14561404 0.14736842 0.14912281 0.15087719 0.15263158 0.15438596
 0.15614035 0.15789474 0.15964912 0.16140351 0.16315789 0.16491228
 0.16666667 0.16842105 0.17017544 0.17192982 0.17368421 0.1754386
 0.17719298 0.17894737 0.17894737 0.18070175 0.18245614 0.18421053
 0.18596491 0.1877193  0.18947368 0.19122807 0.19298246 0.19473684
 0.19649123 0.19824561 0.2        0.20175439 0.20350877 0.20526316
 0.20701754 0.20877193 0.21052632 0.2122807  0.21403509 0.21578947
 0.21754386 0.21929825 0.22105263 0.22280702 0.2245614  0.22631579
 0.22807018 0.22982456 0.23157895 0.23333333 0.23508772 0.23684211
 0.23859649 0.24035088 0.24210526 0.24385965 0.24561404 0.24736842
 0.24912281 0.25087719 0.25263158 0.25438596 0.25614035 0.25789474
 0.25964912 0.26140351 0.26315789 0.26491228 0.26666667 0.26842105
 0.27017544 0.27192982 0.27368421 0.2754386  0.27719298 0.27894737
 0.28070175 0.28245614 0.28421053 0.28596491 0.2877193  0.28947368
 0.29122807 0.29298246 0.29473684 0.29649123 0.29824561 0.3
 0.30175439 0.30350877 0.30526316 0.30701754 0.30877193 0.31052632
 0.3122807  0.31403509 0.31578947 0.31754386 0.31929825 0.32105263
 0.32280702 0.3245614  0.32631579 0.32807018 0.32982456 0.33157895
 0.33333333 0.33508772 0.33684211 0.33859649 0.34035088 0.34210526
 0.34385965 0.34561404 0.34736842 0.34912281 0.35087719 0.35263158
 0.35438596 0.35614035 0.35789474 0.35964912 0.36140351 0.36315789
 0.36491228 0.36666667 0.36842105 0.37017544 0.37192982 0.37368421
 0.3754386  0.37719298 0.37894737 0.38070175 0.38245614 0.38421053
 0.38596491 0.3877193  0.38947368 0.39122807 0.39298246 0.39473684
 0.39649123 0.39824561 0.4        0.40175439 0.40350877 0.40526316
 0.40701754 0.40877193 0.41052632 0.4122807  0.41403509 0.41578947
 0.41754386 0.41929825 0.42105263 0.42280702 0.4245614  0.42631579
 0.42807018 0.42982456 0.43157895 0.43333333 0.43508772 0.43684211
 0.43859649 0.44035088 0.44210526 0.44385965 0.44561404 0.44736842
 0.44912281 0.45087719 0.45263158 0.45438596 0.45614035 0.45789474
 0.45964912 0.46140351 0.46315789 0.46491228 0.46666667 0.46842105
 0.47017544 0.47192982 0.47368421 0.4754386  0.47719298 0.47894737
 0.48070175 0.48245614 0.48421053 0.48596491 0.4877193  0.48947368
 0.49122807 0.49298246 0.49473684 0.49649123 0.49824561 0.5
 0.50175439 0.50350877 0.50526316 0.50701754 0.50877193 0.51052632
 0.5122807  0.51403509 0.51578947 0.51754386 0.51929825 0.52105263
 0.52280702 0.5245614  0.52631579 0.52807018 0.52982456 0.53157895
 0.53333333 0.53508772 0.53684211 0.53859649 0.54035088 0.54210526
 0.54385965 0.54561404 0.54736842 0.54736842 0.54912281 0.55087719
 0.55263158 0.55438596 0.55614035 0.55789474 0.55964912 0.56140351
 0.56315789 0.56491228 0.56666667 0.56842105 0.57017544 0.57192982
 0.57368421 0.5754386  0.57719298 0.57894737 0.58070175 0.58245614
 0.58421053 0.58596491 0.5877193  0.58947368 0.59122807 0.59298246
 0.59473684 0.59649123 0.59824561 0.6        0.60175439 0.60350877
 0.60526316 0.60701754 0.60877193 0.61052632 0.6122807  0.61403509
 0.61578947 0.61754386 0.61929825 0.62105263 0.62280702 0.6245614
 0.62631579 0.62807018 0.62982456 0.63157895 0.63333333 0.63508772
 0.63684211 0.63859649 0.64035088 0.64210526 0.64385965 0.64561404
 0.64736842 0.64912281 0.65087719 0.65263158 0.65438596 0.65614035
 0.65789474 0.65964912 0.66140351 0.66315789 0.66491228 0.66666667
 0.66842105 0.67017544 0.67192982 0.67368421 0.6754386  0.67719298
 0.67894737 0.68070175 0.68245614 0.68421053 0.68596491 0.6877193
 0.68947368 0.69122807 0.69298246 0.69473684 0.69649123 0.69824561
 0.7        0.70175439 0.70350877 0.70526316 0.70701754 0.70877193
 0.71052632 0.7122807  0.71403509 0.71578947 0.71754386 0.71929825
 0.72105263 0.72280702 0.7245614  0.72631579 0.72807018 0.72982456
 0.73157895 0.73333333 0.73508772 0.73684211 0.73859649 0.74035088
 0.74210526 0.74385965 0.74561404 0.74736842 0.74912281 0.75087719
 0.75263158 0.75438596 0.75614035 0.75789474 0.75964912 0.76140351
 0.76315789 0.76491228 0.76666667 0.76842105 0.77017544 0.77192982
 0.77368421 0.7754386  0.77719298 0.77894737 0.78070175 0.78245614
 0.78421053 0.78596491 0.7877193  0.78947368 0.79122807 0.79298246
 0.79473684 0.79649123 0.79824561 0.8        0.80175439 0.80350877
 0.80526316 0.80701754 0.80877193 0.81052632 0.8122807  0.81403509
 0.81578947 0.81754386 0.81929825 0.82105263 0.82280702 0.8245614
 0.82631579 0.82807018 0.82982456 0.83157895 0.83333333 0.83508772
 0.83684211 0.83859649 0.84035088 0.84210526 0.84385965 0.84385965
 0.84561404 0.84736842 0.84912281 0.85087719 0.85263158 0.85438596
 0.85614035 0.85789474 0.85964912 0.85964912 0.86140351 0.86315789
 0.86491228 0.86666667 0.86842105 0.87017544 0.87192982 0.87368421
 0.8754386  0.87719298 0.87719298 0.87894737 0.87894737 0.88070175
 0.88245614 0.88421053 0.88596491 0.8877193  0.88947368 0.89122807
 0.89122807 0.89298246 0.89473684 0.89473684 0.89649123 0.89824561
 0.9        0.90175439 0.90350877 0.90526316 0.90526316 0.90701754
 0.90877193 0.91052632 0.9122807  0.91403509 0.91403509 0.91578947
 0.91754386 0.91929825 0.92105263 0.92280702 0.9245614  0.92631579
 0.92807018 0.92982456 0.93157895 0.93333333 0.93508772 0.93684211
 0.93859649 0.94035088 0.94210526 0.94385965 0.94561404 0.94736842
 0.94912281 0.95087719 0.95263158 0.95438596 0.95614035 0.95789474
 0.95964912 0.96140351 0.96140351 0.96315789 0.96491228 0.96491228
 0.96666667 0.96842105 0.96842105 0.97017544 0.97192982 0.97192982
 0.97368421 0.9754386  0.97719298 0.97719298 0.97894737 0.97894737
 0.98070175 0.98245614 0.98245614 0.98245614 0.98421053 0.98596491
 0.9877193  0.9877193  0.98947368 0.98947368 0.99122807 0.99122807
 0.99122807 0.99122807 0.99122807 0.99298246 0.99473684 0.99473684
 0.99649123 0.99824561 0.99824561 0.99824561 1.         1.
 1.        ]",7.2416945,0.8840350877192983,0.9,0.843859649122807,0.993801652892562,0.6132801367911086,0.8719298245614036,0.6412882430921993,0.8466666666666667,0.15333333333333332
